waspbust_id,year_x,nest_foundDate,municip_name,species,nest_locType,nest_hight,nest_diameter,nest_longitude,nest_latitude,nest_status,nest_judgementDate,municip_code,colonies_amount,food_fruit,food_apple,food_txakoli,food_kiwi,food_pear,food_blueberry,food_raspberry,station_code,month,year_offset,index,MMM,year_y,station_name,code_merge,merge_cod,weath_days_frost,weath_humidity,weath_maxLevel,weath_midLevel,weath_minLevel,weath_days_rain,weath_days_rain1mm,weath_accuRainfall,weath_10minRainfall,weath_1dayRainfall,weath_solar,weath_meanTemp,weath_maxTemp,weath_maxMeanTemp,weath_minTemp,weath_meanWindM,weath_maxWindM,weath_meanDayMaxWind
6268,2018,2018-07-24 00:00:00,Urduña/Orduña,Common Wasp,Urban Environment,3.0,50.0,"499794,5952","4760234,902",Nest Terminated,2018-07-24 00:00:00,48074.0,0.0,29.0,0.0,11.0,0.0,0.0,0.0,1.0,C072,7,2017,2611.0,JUL,2017.0,Orduña,C072_Orduña_2017_JUL,C072_Orduña_2017_JUL,0.0,84.8,0.88499792,0.366302134,0.209081455,21.0,11.0,52.5,1.5,16.5,12.55154187,15.6,31.9,19.6,12.1,16.7,97.2,48.5
6269,2018,2018-06-26 00:00:00,Urduña/Orduña,Vespa Velutina,Urban Environment,20.0,30.0,"499591,8996","4762068,546",Nest Terminated,,48074.0,0.0,29.0,0.0,11.0,0.0,0.0,0.0,1.0,C072,6,2017,2202.0,JUN,2017.0,Orduña,C072_Orduña_2017_JUN,C072_Orduña_2017_JUN,0.0,82.6,0.914204178,0.342559089,0.19260687899999998,20.0,18.0,106.5,4.1,17.2,12.50611751,15.3,31.0,20.2,11.7,17.4,108.4,49.5
6270,2018,2018-06-26 00:00:00,Urduña/Orduña,Vespa Velutina,,8.0,40.0,"498526,593","4760778,9",Nest Terminated,,48074.0,0.0,29.0,0.0,11.0,0.0,0.0,0.0,1.0,C072,6,2017,2202.0,JUN,2017.0,Orduña,C072_Orduña_2017_JUN,C072_Orduña_2017_JUN,0.0,82.6,0.914204178,0.342559089,0.19260687899999998,20.0,18.0,106.5,4.1,17.2,12.50611751,15.3,31.0,20.2,11.7,17.4,108.4,49.5
6271,2018,2018-06-06 00:00:00,Urduña/Orduña,Vespa Velutina,Urban Environment,12.0,2.0,"498718,4556","4760306,907",Nest Terminated,,48074.0,0.0,29.0,0.0,11.0,0.0,0.0,0.0,1.0,C072,6,2017,2202.0,JUN,2017.0,Orduña,C072_Orduña_2017_JUN,C072_Orduña_2017_JUN,0.0,82.6,0.914204178,0.342559089,0.19260687899999998,20.0,18.0,106.5,4.1,17.2,12.50611751,15.3,31.0,20.2,11.7,17.4,108.4,49.5
6272,2018,2018-05-06 00:00:00,Urduña/Orduña,Vespa Velutina,Urban Environment,9.0,30.0,"499400,0018","4759990,077",Nest Terminated,,48074.0,0.0,29.0,0.0,11.0,0.0,0.0,0.0,1.0,C072,5,2017,1793.0,MAY,2017.0,Orduña,C072_Orduña_2017_MAY,C072_Orduña_2017_MAY,0.0,74.3,0.9716342240000001,0.321737449,0.177734427,16.0,9.0,90.2,8.5,21.8,12.35373326,13.6,29.9,18.7,9.2,20.3,101.2,57.2
6273,2018,2018-05-06 00:00:00,Urduña/Orduña,Vespa Velutina,,15.0,40.0,"497784,4437","4760183,514",Nest Terminated,,48074.0,0.0,29.0,0.0,11.0,0.0,0.0,0.0,1.0,C072,5,2017,1793.0,MAY,2017.0,Orduña,C072_Orduña_2017_MAY,C072_Orduña_2017_MAY,0.0,74.3,0.9716342240000001,0.321737449,0.177734427,16.0,9.0,90.2,8.5,21.8,12.35373326,13.6,29.9,18.7,9.2,20.3,101.2,57.2
6276,2019,2019-09-23 00:00:00,Urduña/Orduña,Vespa Velutina,Urban Environment,5.0,35.0,"498381,5824","4760120,911",Nest Terminated,2019-09-24 00:00:00,48074.0,0.0,29.0,0.0,11.0,0.0,0.0,0.0,1.0,C072,9,2018,3533.0,SET,2018.0,Orduña,C072_Orduña_2018_SET,C072_Orduña_2018_SET,0.0,81.3,0.8665756240000001,0.317904957,0.18714478199999998,9.0,4.0,25.5,1.2,20.3,12.52381917,16.1,29.1,21.8,12.6,17.1,75.6,46.2
6277,2019,2019-02-10 00:00:00,Urduña/Orduña,Vespa Velutina,Urban Environment,3.0,60.0,"499919,6232","4760761,299",Nest Terminated,2019-02-10 00:00:00,48074.0,0.0,29.0,0.0,11.0,0.0,0.0,0.0,1.0,C072,2,2018,670.0,FEB,2018.0,Orduña,C072_Orduña_2018_FEB,C072_Orduña_2018_FEB,20.0,94.2,0.921251782,0.331129315,0.2239083,19.0,18.0,163.8,1.2,21.9,12.06482587,0.9,13.6,3.5,-1.2,22.0,105.1,57.4
6278,2019,2019-08-10 00:00:00,Urduña/Orduña,Vespa Velutina,Urban Environment,15.0,1.0,"499232,5753","4760488,815",Cannot Terminate,2019-09-10 00:00:00,48074.0,0.0,29.0,0.0,11.0,0.0,0.0,0.0,1.0,C072,8,2018,3124.0,AGO,2018.0,Orduña,C072_Orduña_2018_AGO,C072_Orduña_2018_AGO,0.0,85.4,0.786433662,0.31625100899999997,0.195997495,10.0,8.0,29.8,0.7,8.2,12.5462216,16.7,31.5,21.4,13.4,14.2,105.5,42.6
6279,2019,2019-07-11 00:00:00,Urduña/Orduña,Vespa Velutina,Urban Environment,2.0,60.0,"499443,7083","4760427,746",Nest Terminated,2019-11-11 00:00:00,48074.0,0.0,29.0,0.0,11.0,0.0,0.0,0.0,1.0,C072,7,2018,2715.0,JUL,2018.0,Orduña,C072_Orduña_2018_JUL,C072_Orduña_2018_JUL,0.0,91.0,0.7816512309999999,0.400438566,0.19617056800000002,20.0,13.0,93.3,11.4,23.3,12.50869496,16.4,24.4,20.2,13.6,13.9,63.4,43.8
6280,2019,2019-12-11 00:00:00,Urduña/Orduña,Vespa Velutina,Natural Environment,8.0,50.0,"499677,0415","4760660,868",Nest Terminated,2019-11-14 00:00:00,48074.0,0.0,29.0,0.0,11.0,0.0,0.0,0.0,1.0,C072,12,2018,4760.0,DIC,2018.0,Orduña,C072_Orduña_2018_DIC,C072_Orduña_2018_DIC,2.0,82.6,0.878538189,0.290870069,0.203756982,8.0,4.0,32.7,1.2,20.9,12.12334752,6.6,15.6,9.5,4.1,32.9,105.5,63.7
6281,2019,2019-11-28 00:00:00,Urduña/Orduña,Vespa Velutina,Natural Environment,10.0,50.0,"499948,3231","4760792,318",Nest Terminated,2019-11-29 00:00:00,48074.0,0.0,29.0,0.0,11.0,0.0,0.0,0.0,1.0,C072,11,2018,4351.0,NOV,2018.0,Orduña,C072_Orduña_2018_NOV,C072_Orduña_2018_NOV,1.0,85.8,0.8832909640000001,0.275821401,0.20188308800000002,16.0,10.0,58.1,2.0,14.1,12.00873803,6.9,14.6,9.7,4.6,34.1,114.5,74.7
6282,2019,2019-12-20 00:00:00,Urduña/Orduña,Vespa Velutina,Natural Environment,2.0,60.0,"500160,0404","4761637,446",Nest Terminated,2020-07-01 00:00:00,48074.0,0.0,29.0,0.0,11.0,0.0,0.0,0.0,1.0,C072,12,2018,4760.0,DIC,2018.0,Orduña,C072_Orduña_2018_DIC,C072_Orduña_2018_DIC,2.0,82.6,0.878538189,0.290870069,0.203756982,8.0,4.0,32.7,1.2,20.9,12.12334752,6.6,15.6,9.5,4.1,32.9,105.5,63.7
6283,2019,2019-05-28 00:00:00,Valle de Trápaga-Trapagaran,Vespa Velutina,Urban Environment,2.0,200.0,"496720,9582","4794515,31",Nest Terminated,2019-05-30 00:00:00,48080.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,C061,5,2018,1872.0,MAY,2018.0,Arboleda,C061_Arboleda_2018_MAY,C061_Arboleda_2018_MAY,0.0,83.7,0.9271808109999999,0.329848869,0.195608165,16.0,14.0,109.6,12.3,25.7,15.2,13.0,22.9,17.2,9.5,7.3,77.0,30.6
6284,2019,2019-05-31 00:00:00,Valle de Trápaga-Trapagaran,Vespa Velutina,Urban Environment,1.0,30.0,"496685,7447","4794544,586",Nest Terminated,2019-03-06 00:00:00,48080.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,C061,5,2018,1872.0,MAY,2018.0,Arboleda,C061_Arboleda_2018_MAY,C061_Arboleda_2018_MAY,0.0,83.7,0.9271808109999999,0.329848869,0.195608165,16.0,14.0,109.6,12.3,25.7,15.2,13.0,22.9,17.2,9.5,7.3,77.0,30.6
6285,2019,2019-04-06 00:00:00,Valle de Trápaga-Trapagaran,Vespa Velutina,Urban Environment,1.0,20.0,"497608,1339","4794118,544",Nest Terminated,2019-04-06 00:00:00,48080.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,C061,4,2018,1463.0,ABR,2018.0,Arboleda,C061_Arboleda_2018_ABR,C061_Arboleda_2018_ABR,0.0,73.07862451,0.928341827,0.360184286,0.19241059800000002,19.0,16.0,121.7,9.3,22.4,12.8,13.2,28.7,17.2,9.4,12.7,97.9,50.5
6286,2019,2019-04-06 00:00:00,Valle de Trápaga-Trapagaran,Vespa Velutina,Urban Environment,2.0,30.0,"498849,7534","4794462,533",Nest Terminated,2019-04-06 00:00:00,48080.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,C061,4,2018,1463.0,ABR,2018.0,Arboleda,C061_Arboleda_2018_ABR,C061_Arboleda_2018_ABR,0.0,73.07862451,0.928341827,0.360184286,0.19241059800000002,19.0,16.0,121.7,9.3,22.4,12.8,13.2,28.7,17.2,9.4,12.7,97.9,50.5
6287,2019,2019-04-06 00:00:00,Valle de Trápaga-Trapagaran,Vespa Velutina,Natural Environment,1.0,15.0,"497579,5245","4794105,881",Nest Terminated,2019-04-06 00:00:00,48080.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,C061,4,2018,1463.0,ABR,2018.0,Arboleda,C061_Arboleda_2018_ABR,C061_Arboleda_2018_ABR,0.0,73.07862451,0.928341827,0.360184286,0.19241059800000002,19.0,16.0,121.7,9.3,22.4,12.8,13.2,28.7,17.2,9.4,12.7,97.9,50.5
6288,2019,2019-10-06 00:00:00,Valle de Trápaga-Trapagaran,Vespa Velutina,Urban Environment,15.0,10.0,"497499,7803","4794223,581",Nest Terminated,2019-10-06 00:00:00,48080.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,C061,10,2018,3917.0,OCT,2018.0,Arboleda,C061_Arboleda_2018_OCT,C061_Arboleda_2018_OCT,0.0,83.1,0.858389238,0.329193019,0.18818433699999998,14.0,10.0,198.8,3.6,39.0,8.7,14.3,27.8,18.7,10.9,11.7,110.2,42.3
6289,2019,2019-06-24 00:00:00,Valle de Trápaga-Trapagaran,Vespa Velutina,Natural Environment,1.0,1.0,"497523,4231","4794224,904",Nest Terminated,2019-06-27 00:00:00,48080.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,C061,6,2018,2281.0,JUN,2018.0,Arboleda,C061_Arboleda_2018_JUN,C061_Arboleda_2018_JUN,0.0,81.67159718,0.935376625,0.364935315,0.19270743,19.0,16.0,72.9,1.0,13.9,15.7,16.9,27.6,21.0,13.5,7.2,58.7,27.3
6290,2019,2019-06-28 00:00:00,Valle de Trápaga-Trapagaran,Vespa Velutina,Urban Environment,20.0,20.0,,,Nest Terminated,2019-02-07 00:00:00,48080.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,C061,6,2018,2281.0,JUN,2018.0,Arboleda,C061_Arboleda_2018_JUN,C061_Arboleda_2018_JUN,0.0,81.67159718,0.935376625,0.364935315,0.19270743,19.0,16.0,72.9,1.0,13.9,15.7,16.9,27.6,21.0,13.5,7.2,58.7,27.3
6291,2019,2019-12-07 00:00:00,Valle de Trápaga-Trapagaran,Vespa Velutina,,6.0,1.0,"497335,1148","4794738,11",Nest Terminated,2019-07-18 00:00:00,48080.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,C061,12,2018,4735.0,DIC,2018.0,Arboleda,C061_Arboleda_2018_DIC,C061_Arboleda_2018_DIC,0.0,74.6,0.891840753,0.309637869,0.18162905199999999,7.0,6.0,23.2,1.7,7.5,12.4078431,11.5,19.7,14.7,8.5,19.9,118.1,57.8
6292,2019,2019-07-17 00:00:00,Valle de Trápaga-Trapagaran,Vespa Velutina,Natural Environment,8.0,1.0,"496685,5409","4794511,316",Nest Terminated,2019-07-18 00:00:00,48080.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,C061,7,2018,2690.0,JUL,2018.0,Arboleda,C061_Arboleda_2018_JUL,C061_Arboleda_2018_JUL,0.0,80.18311699,0.874408308,0.36261221200000004,0.181757348,15.0,10.0,58.7,1.2,12.2,15.5,19.8,27.8,24.0,16.3,6.1,45.4,25.3
6293,2019,2019-07-30 00:00:00,Valle de Trápaga-Trapagaran,Vespa Velutina,Natural Environment,6.0,40.0,"497166,9903","4795019,862",Nest Terminated,2019-07-30 00:00:00,48080.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,C061,7,2018,2690.0,JUL,2018.0,Arboleda,C061_Arboleda_2018_JUL,C061_Arboleda_2018_JUL,0.0,80.18311699,0.874408308,0.36261221200000004,0.181757348,15.0,10.0,58.7,1.2,12.2,15.5,19.8,27.8,24.0,16.3,6.1,45.4,25.3
6294,2019,2019-08-08 00:00:00,Valle de Trápaga-Trapagaran,Vespa Velutina,Natural Environment,10.0,4.0,,,Nest Terminated,2019-12-08 00:00:00,48080.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,C061,8,2018,3099.0,AGO,2018.0,Arboleda,C061_Arboleda_2018_AGO,C061_Arboleda_2018_AGO,0.0,85.7,0.866874612,0.34032404,0.191232404,11.0,7.0,48.0,2.0,18.0,18.1,20.0,36.0,24.8,15.8,6.1,63.4,26.7
6295,2019,2019-08-08 00:00:00,Valle de Trápaga-Trapagaran,Vespa Velutina,Natural Environment,2.0,3.0,"497101,6683","4794027,773",Nest Terminated,2019-08-14 00:00:00,48080.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,C061,8,2018,3099.0,AGO,2018.0,Arboleda,C061_Arboleda_2018_AGO,C061_Arboleda_2018_AGO,0.0,85.7,0.866874612,0.34032404,0.191232404,11.0,7.0,48.0,2.0,18.0,18.1,20.0,36.0,24.8,15.8,6.1,63.4,26.7
6296,2019,2019-09-30 00:00:00,Valle de Trápaga-Trapagaran,Vespa Velutina,Natural Environment,0.0,40.0,,,Nest Terminated,2019-02-10 00:00:00,48080.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,C061,9,2018,3508.0,SET,2018.0,Arboleda,C061_Arboleda_2018_SET,C061_Arboleda_2018_SET,0.0,85.3,0.8163720329999999,0.33734014100000004,0.192656729,9.0,6.0,31.7,4.6,12.8,13.9,19.1,34.6,24.8,14.4,6.8,73.4,28.6
6297,2019,2019-09-30 00:00:00,Valle de Trápaga-Trapagaran,Vespa Velutina,Urban Environment,25.0,1.0,"497174,8217","4794412,589",Nest Terminated,2019-01-10 00:00:00,48080.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,C061,9,2018,3508.0,SET,2018.0,Arboleda,C061_Arboleda_2018_SET,C061_Arboleda_2018_SET,0.0,85.3,0.8163720329999999,0.33734014100000004,0.192656729,9.0,6.0,31.7,4.6,12.8,13.9,19.1,34.6,24.8,14.4,6.8,73.4,28.6
6298,2019,2019-09-30 00:00:00,Valle de Trápaga-Trapagaran,Vespa Velutina,Urban Environment,10.0,20.0,,,Nest Terminated,2019-02-10 00:00:00,48080.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,C061,9,2018,3508.0,SET,2018.0,Arboleda,C061_Arboleda_2018_SET,C061_Arboleda_2018_SET,0.0,85.3,0.8163720329999999,0.33734014100000004,0.192656729,9.0,6.0,31.7,4.6,12.8,13.9,19.1,34.6,24.8,14.4,6.8,73.4,28.6
6299,2019,2019-02-10 00:00:00,Valle de Trápaga-Trapagaran,Vespa Velutina,Natural Environment,50.0,30.0,,,Nest Terminated,2019-02-10 00:00:00,48080.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,C061,2,2018,645.0,FEB,2018.0,Arboleda,C061_Arboleda_2018_FEB,C061_Arboleda_2018_FEB,5.0,97.2,0.9598300890000001,0.308832,0.216002883,20.0,19.0,254.7,2.0,31.5,5.5,5.7,19.1,8.7,3.0,14.0,101.9,46.5
6300,2019,2019-07-10 00:00:00,Valle de Trápaga-Trapagaran,Vespa Velutina,Natural Environment,6.0,60.0,,,Nest Terminated,2019-08-10 00:00:00,48080.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,C061,7,2018,2690.0,JUL,2018.0,Arboleda,C061_Arboleda_2018_JUL,C061_Arboleda_2018_JUL,0.0,80.18311699,0.874408308,0.36261221200000004,0.181757348,15.0,10.0,58.7,1.2,12.2,15.5,19.8,27.8,24.0,16.3,6.1,45.4,25.3
6301,2019,2019-10-14 00:00:00,Valle de Trápaga-Trapagaran,Vespa Velutina,Natural Environment,15.0,60.0,"497495,7103","4794275,385",Nest Terminated,2019-10-21 00:00:00,48080.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,C061,10,2018,3917.0,OCT,2018.0,Arboleda,C061_Arboleda_2018_OCT,C061_Arboleda_2018_OCT,0.0,83.1,0.858389238,0.329193019,0.18818433699999998,14.0,10.0,198.8,3.6,39.0,8.7,14.3,27.8,18.7,10.9,11.7,110.2,42.3
6302,2019,2019-10-30 00:00:00,Valle de Trápaga-Trapagaran,Vespa Velutina,Natural Environment,6.0,100.0,"497540,1363","4794131,244",Nest Terminated,2019-10-31 00:00:00,48080.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,C061,10,2018,3917.0,OCT,2018.0,Arboleda,C061_Arboleda_2018_OCT,C061_Arboleda_2018_OCT,0.0,83.1,0.858389238,0.329193019,0.18818433699999998,14.0,10.0,198.8,3.6,39.0,8.7,14.3,27.8,18.7,10.9,11.7,110.2,42.3
6303,2019,2019-08-11 00:00:00,Valle de Trápaga-Trapagaran,Vespa Velutina,,1.0,30.0,"498324,2716","4792850,377",Nest Terminated,2019-11-18 00:00:00,48080.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,C061,8,2018,3099.0,AGO,2018.0,Arboleda,C061_Arboleda_2018_AGO,C061_Arboleda_2018_AGO,0.0,85.7,0.866874612,0.34032404,0.191232404,11.0,7.0,48.0,2.0,18.0,18.1,20.0,36.0,24.8,15.8,6.1,63.4,26.7
6304,2018,2018-10-12 00:00:00,Valle de Trápaga-Trapagaran,Vespa Velutina,Urban Environment,3.0,1.0,"497461,5046","4794186,286",Nest Terminated,2018-11-12 00:00:00,48080.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,C061,10,2017,3813.0,OCT,2017.0,Arboleda,C061_Arboleda_2017_OCT,C061_Arboleda_2017_OCT,0.0,84.6,0.770846308,0.31352221199999997,0.19690766199999998,11.0,7.0,30.7,1.6,11.1,9.8,16.0,28.1,20.7,11.7,10.2,79.2,39.2
6305,2018,2018-11-15 00:00:00,Valle de Trápaga-Trapagaran,Vespa Velutina,Natural Environment,3.0,10.0,"498934,1403","4794010,34",Nest Terminated,2018-11-15 00:00:00,48080.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,C061,11,2017,4222.0,NOV,2017.0,Arboleda,C061_Arboleda_2017_NOV,C061_Arboleda_2017_NOV,0.0,82.6,0.9864679190000001,0.329344978,0.181948444,16.0,15.0,233.5,4.6,43.8,5.7,10.6,21.4,14.3,7.4,13.9,99.0,43.9
6306,2018,2018-08-11 00:00:00,Valle de Trápaga-Trapagaran,Vespa Velutina,Natural Environment,1.0,2.0,"497641,3622","4794156,327",Nest Terminated,2018-09-11 00:00:00,48080.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,C061,8,2017,2995.0,AGO,2017.0,Arboleda,C061_Arboleda_2017_AGO,C061_Arboleda_2017_AGO,0.0,90.6,0.9105346740000001,0.370550292,0.191527549,17.0,11.0,73.2,2.8,22.4,15.3,18.7,34.1,23.6,14.7,7.7,74.2,32.4
6307,2018,2018-10-31 00:00:00,Valle de Trápaga-Trapagaran,Vespa Velutina,Natural Environment,6.0,15.0,"497496,1639","4794267,195",Cannot Terminate,2018-10-31 00:00:00,48080.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,C061,10,2017,3813.0,OCT,2017.0,Arboleda,C061_Arboleda_2017_OCT,C061_Arboleda_2017_OCT,0.0,84.6,0.770846308,0.31352221199999997,0.19690766199999998,11.0,7.0,30.7,1.6,11.1,9.8,16.0,28.1,20.7,11.7,10.2,79.2,39.2
6308,2018,2018-10-30 00:00:00,Valle de Trápaga-Trapagaran,Vespa Velutina,Urban Environment,2.0,50.0,"497101,728","4794034,626",Nest Terminated,2018-10-31 00:00:00,48080.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,C061,10,2017,3813.0,OCT,2017.0,Arboleda,C061_Arboleda_2017_OCT,C061_Arboleda_2017_OCT,0.0,84.6,0.770846308,0.31352221199999997,0.19690766199999998,11.0,7.0,30.7,1.6,11.1,9.8,16.0,28.1,20.7,11.7,10.2,79.2,39.2
6309,2018,2018-10-24 00:00:00,Valle de Trápaga-Trapagaran,Vespa Velutina,Natural Environment,1.0,1.0,"497496,1787","4794267,536",Nest Terminated,2018-10-25 00:00:00,48080.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,C061,10,2017,3813.0,OCT,2017.0,Arboleda,C061_Arboleda_2017_OCT,C061_Arboleda_2017_OCT,0.0,84.6,0.770846308,0.31352221199999997,0.19690766199999998,11.0,7.0,30.7,1.6,11.1,9.8,16.0,28.1,20.7,11.7,10.2,79.2,39.2
6310,2018,2018-10-24 00:00:00,Valle de Trápaga-Trapagaran,Vespa Velutina,Natural Environment,1.0,20.0,"496895,9486","4794558,254",Nest Terminated,2018-10-25 00:00:00,48080.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,C061,10,2017,3813.0,OCT,2017.0,Arboleda,C061_Arboleda_2017_OCT,C061_Arboleda_2017_OCT,0.0,84.6,0.770846308,0.31352221199999997,0.19690766199999998,11.0,7.0,30.7,1.6,11.1,9.8,16.0,28.1,20.7,11.7,10.2,79.2,39.2
6311,2018,2018-10-23 00:00:00,Valle de Trápaga-Trapagaran,Vespa Velutina,Natural Environment,2.0,10.0,"496819,1252","4794432,612",Nest Terminated,2018-10-24 00:00:00,48080.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,C061,10,2017,3813.0,OCT,2017.0,Arboleda,C061_Arboleda_2017_OCT,C061_Arboleda_2017_OCT,0.0,84.6,0.770846308,0.31352221199999997,0.19690766199999998,11.0,7.0,30.7,1.6,11.1,9.8,16.0,28.1,20.7,11.7,10.2,79.2,39.2
6312,2018,2018-10-23 00:00:00,Valle de Trápaga-Trapagaran,Vespa Velutina,Natural Environment,1.0,1.0,"496691,3553","4794341,746",Nest Terminated,2018-10-24 00:00:00,48080.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,C061,10,2017,3813.0,OCT,2017.0,Arboleda,C061_Arboleda_2017_OCT,C061_Arboleda_2017_OCT,0.0,84.6,0.770846308,0.31352221199999997,0.19690766199999998,11.0,7.0,30.7,1.6,11.1,9.8,16.0,28.1,20.7,11.7,10.2,79.2,39.2
6313,2018,2018-10-23 00:00:00,Valle de Trápaga-Trapagaran,Vespa Velutina,Natural Environment,3.0,30.0,"496674,3074","4794399,832",Nest Terminated,2018-10-23 00:00:00,48080.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,C061,10,2017,3813.0,OCT,2017.0,Arboleda,C061_Arboleda_2017_OCT,C061_Arboleda_2017_OCT,0.0,84.6,0.770846308,0.31352221199999997,0.19690766199999998,11.0,7.0,30.7,1.6,11.1,9.8,16.0,28.1,20.7,11.7,10.2,79.2,39.2
6314,2018,2018-10-23 00:00:00,Valle de Trápaga-Trapagaran,Vespa Velutina,Natural Environment,2.0,10.0,"495477,5702","4792595,501",Cannot Terminate,2018-10-23 00:00:00,48080.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,C061,10,2017,3813.0,OCT,2017.0,Arboleda,C061_Arboleda_2017_OCT,C061_Arboleda_2017_OCT,0.0,84.6,0.770846308,0.31352221199999997,0.19690766199999998,11.0,7.0,30.7,1.6,11.1,9.8,16.0,28.1,20.7,11.7,10.2,79.2,39.2
6315,2018,2018-10-19 00:00:00,Valle de Trápaga-Trapagaran,Vespa Velutina,Natural Environment,10.0,20.0,"497748,1884","4794059,262",Nest Terminated,2018-10-24 00:00:00,48080.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,C061,10,2017,3813.0,OCT,2017.0,Arboleda,C061_Arboleda_2017_OCT,C061_Arboleda_2017_OCT,0.0,84.6,0.770846308,0.31352221199999997,0.19690766199999998,11.0,7.0,30.7,1.6,11.1,9.8,16.0,28.1,20.7,11.7,10.2,79.2,39.2
6316,2018,2018-10-17 00:00:00,Valle de Trápaga-Trapagaran,Vespa Velutina,Urban Environment,10.0,30.0,"497454,8712","4794442,048",Nest Terminated,2018-10-18 00:00:00,48080.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,C061,10,2017,3813.0,OCT,2017.0,Arboleda,C061_Arboleda_2017_OCT,C061_Arboleda_2017_OCT,0.0,84.6,0.770846308,0.31352221199999997,0.19690766199999998,11.0,7.0,30.7,1.6,11.1,9.8,16.0,28.1,20.7,11.7,10.2,79.2,39.2
6317,2018,2018-09-10 00:00:00,Valle de Trápaga-Trapagaran,Vespa Velutina,Natural Environment,9.0,20.0,"498968,7774","4793778,439",Nest Terminated,2018-10-18 00:00:00,48080.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,C061,9,2017,3404.0,SET,2017.0,Arboleda,C061_Arboleda_2017_SET,C061_Arboleda_2017_SET,0.0,92.0,0.908061905,0.36360461,0.198763035,18.0,14.0,109.6,3.4,25.3,12.8,16.2,28.8,20.7,12.5,8.5,67.7,33.1
6318,2018,2018-02-10 00:00:00,Valle de Trápaga-Trapagaran,Vespa Velutina,Natural Environment,1.0,28.0,"496518,1567","4794474,757",Nest Terminated,2018-03-10 00:00:00,48080.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,C061,2,2017,541.0,FEB,2017.0,Arboleda,C061_Arboleda_2017_FEB,C061_Arboleda_2017_FEB,0.0,73.8,0.994357858,0.32774248300000003,0.17791556,11.0,9.0,80.4,2.6,16.0,7.9,10.2,19.6,14.5,6.3,16.6,126.7,57.6
6319,2018,2018-09-27 00:00:00,Valle de Trápaga-Trapagaran,Vespa Velutina,Urban Environment,7.0,10.0,"496702,016","4794544,906",Cannot Terminate,2018-03-10 00:00:00,48080.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,C061,9,2017,3404.0,SET,2017.0,Arboleda,C061_Arboleda_2017_SET,C061_Arboleda_2017_SET,0.0,92.0,0.908061905,0.36360461,0.198763035,18.0,14.0,109.6,3.4,25.3,12.8,16.2,28.8,20.7,12.5,8.5,67.7,33.1
6320,2018,2018-09-19 00:00:00,Valle de Trápaga-Trapagaran,Vespa Velutina,Natural Environment,7.0,70.0,"496568,6914","4794293,294",Nest Terminated,2018-09-20 00:00:00,48080.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,C061,9,2017,3404.0,SET,2017.0,Arboleda,C061_Arboleda_2017_SET,C061_Arboleda_2017_SET,0.0,92.0,0.908061905,0.36360461,0.198763035,18.0,14.0,109.6,3.4,25.3,12.8,16.2,28.8,20.7,12.5,8.5,67.7,33.1
