municip_name,municip_code,month,year_offset,NESTS,colonies_amount,food_fruit,food_apple,food_txakoli,food_kiwi,food_pear,food_blueberry,food_raspberry,station_code,station_name,weath_days_frost,weath_humidity,weath_maxLevel,weath_midLevel,weath_minLevel,weath_days_rain,weath_days_rain1mm,weath_accuRainfall,weath_10minRainfall,weath_1dayRainfall,weath_solar,weath_meanTemp,weath_maxTemp,weath_maxMeanTemp,weath_minTemp,weath_meanWindM,weath_maxWindM,weath_meanDayMaxWind,year,population,cluster_size,cluster_cosmo,cluster_survive,cluster_food,cluster_weather_wet,cluster_weather_temp,cluster_weather_wind,cluster_weather_level
Ereño,48033,11,2018,0,0.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,C002,Arteaga,0.0,79.5,1.1578750009999998,0.332519098,0.19149416,19.0,13.0,66.8,1.6,16.5,5.9,12.2,23.4,17.4,7.6,4.3,48.6,29.1,2018,239,1,0,1,0,1,0,0,0
Ereño,48033,12,2017,0,0.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,C002,Arteaga,2.0,85.4,1.180912481,0.305880369,0.195834555,23.0,22.0,275.9,2.6,35.5,3.4,8.6,20.5,13.1,4.9,5.2,88.9,36.1,2017,248,1,0,1,0,1,0,0,0
Ereño,48033,12,2018,0,0.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,C002,Arteaga,0.0,82.6,1.05243311,0.318099825,0.199309337,10.0,6.0,36.5,1.2,16.5,4.4,10.7,19.5,15.6,6.2,4.2,64.8,26.7,2018,239,1,0,1,0,1,0,0,0
Ermua,48034,1,2018,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,C075,Eitzaga,0.0,87.4,1.029986211,0.363153836,0.184488606,25.0,20.0,307.1,2.1,40.8,12.61966464,8.4,18.2,12.6,5.2,5.6,74.2,33.1,2018,15890,3,0,1,0,0,0,0,0
Ermua,48034,2,2017,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,C075,Eitzaga,0.0,74.17661967,0.929858523,0.317777386,0.205360812,12.0,11.0,121.8,3.7,32.3,12.61881424,10.6,21.8,16.6,6.0,7.0,84.2,40.9,2017,15951,3,0,1,0,0,0,0,0
Ermua,48034,2,2018,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,C075,Eitzaga,10.0,89.1,0.968650286,0.378833982,0.2038069639999999,21.0,20.0,289.9,1.2,36.6,12.5790458,5.5,21.0,9.7,2.4,5.4,57.6,32.4,2018,15890,3,0,1,0,0,0,0,0
Ermua,48034,3,2017,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,C075,Eitzaga,0.0,72.80919762,0.943875668,0.321592427,0.188889673,15.0,11.0,141.9,1.6,42.0,12.52302663,12.2,28.2,18.3,7.3,6.3,71.3,36.6,2017,15951,3,0,1,0,0,0,0,0
Ermua,48034,5,2017,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,C075,Eitzaga,0.0,74.59583797,0.862161313,0.334600416,0.195824776,13.0,9.0,90.1,7.6,31.5,12.53812785,17.8,36.6,25.2,11.8,6.0,71.3,31.4,2017,15951,3,0,1,0,0,0,0,0
Ermua,48034,5,2018,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,C075,Eitzaga,0.0,86.8,0.934980346,0.349513199,0.206232751,17.0,16.0,83.7,4.0,19.8,12.619989599999998,13.7,27.7,19.9,9.3,4.8,43.2,26.5,2018,15890,3,0,1,0,0,0,0,0
Ermua,48034,6,2018,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,C075,Eitzaga,0.0,88.1,0.940646361,0.369810096,0.197079891,18.0,10.0,112.5,13.2,41.7,12.58153988,17.7,30.7,24.1,13.0,5.0,58.7,25.0,2018,15890,3,0,1,0,0,0,0,0
Ermua,48034,7,2018,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,C075,Eitzaga,0.0,87.9,0.907052829,0.366333488,0.1933292,17.0,12.0,82.2,4.9,15.1,12.57828421,20.8,31.3,28.0,16.3,4.6,51.5,25.5,2018,15890,3,0,1,0,0,0,0,0
Ermua,48034,12,2018,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,C075,Eitzaga,0.0,86.0,0.893605683,0.269257217,0.192077431,12.0,9.0,62.7,2.0,26.0,12.71567422,9.6,22.7,15.3,6.0,4.5,56.2,28.8,2018,15890,3,0,1,0,0,0,0,0
Errigoiti,48079,1,2018,0,0.0,19.0,3.0,11.0,2.0,0.0,0.0,0.0,C063,Muxika,2.0,86.1,3.99,0.515,0.168537438,24.0,21.0,356.9,8.5,80.2,12.52758253,9.1,20.5,13.6,5.2,10.76485913,74.0101829,40.04027201,2018,487,1,0,1,0,0,0,0,0
Errigoiti,48079,2,2017,0,0.0,19.0,3.0,11.0,2.0,0.0,0.0,0.0,C063,Muxika,0.0,76.3,0.938,0.263,0.174245381,13.0,9.0,99.5,2.0,18.6,12.54595107,11.1,22.1,17.5,5.6,10.57001367,74.9157697,40.12356556,2017,502,1,0,1,0,0,0,0,0
Errigoiti,48079,3,2017,0,0.0,19.0,3.0,11.0,2.0,0.0,0.0,0.0,C063,Muxika,0.0,76.4,0.848,0.263,0.17142875,13.0,11.0,121.8,2.0,27.8,12.54321587,12.2,27.4,18.0,6.5,10.70782908,74.75408256,40.13433967,2017,502,1,0,1,0,0,0,0,0
Errigoiti,48079,3,2018,0,0.0,19.0,3.0,11.0,2.0,0.0,0.0,0.0,C063,Muxika,2.0,69.9,0.7440000000000001,0.3339999999999999,0.20552839,26.0,18.0,163.5,2.9,21.4,12.43487722,10.8,20.6,15.2,5.4,9.773126532,68.56345121,39.99845526,2018,487,1,0,1,0,0,0,0,0
Errigoiti,48079,4,2017,0,0.0,19.0,3.0,11.0,2.0,0.0,0.0,0.0,C063,Muxika,0.0,74.9,0.44,0.206,0.179594466,8.0,8.0,73.2,2.4,19.3,12.55443061,12.5,29.3,18.9,5.8,10.82052318,74.98699467,40.08374643,2017,502,1,0,1,0,0,0,0,0
Errigoiti,48079,4,2018,0,0.0,19.0,3.0,11.0,2.0,0.0,0.0,0.0,C063,Muxika,0.0,76.5,1.328,0.322,0.178223632,17.0,13.0,126.3,2.0,30.4,12.49764295,13.8,30.4,19.3,8.8,10.84579169,74.79761355,40.10860075,2018,487,1,0,1,0,0,0,0,0
Errigoiti,48079,5,2017,0,0.0,19.0,3.0,11.0,2.0,0.0,0.0,0.0,C063,Muxika,0.0,74.4,0.53,0.1689999999999999,0.141325807,15.0,8.0,77.9,9.7,28.5,12.51153235,17.0,34.5,23.5,10.9,10.75974892,74.20998505,40.14126731,2017,502,1,0,1,0,0,0,0,0
Errigoiti,48079,6,2018,0,0.0,19.0,3.0,11.0,2.0,0.0,0.0,0.0,C063,Muxika,0.0,83.4,0.478,0.201,0.177659023,18.0,11.0,66.8,2.2,17.1,12.53436579,18.3,30.3,23.5,13.3,11.64735513,75.39765796,40.23805974,2018,487,1,0,1,0,0,0,0,0
Errigoiti,48079,8,2018,0,0.0,19.0,3.0,11.0,2.0,0.0,0.0,0.0,C063,Muxika,0.0,83.3,0.3289999999999999,0.157,0.173079886,12.0,11.0,89.7,8.8,22.2,12.525212,20.5,36.3,26.1,15.3,11.57838184,74.58191914,40.33036561,2018,487,1,0,1,0,0,0,0,0
Errigoiti,48079,9,2018,0,0.0,19.0,3.0,11.0,2.0,0.0,0.0,0.0,C063,Muxika,0.0,83.1,0.16,0.136,0.1995927239999999,9.0,6.0,23.0,5.0,8.0,12.56249662,19.2,34.0,25.8,13.6,11.80246507,74.33680771,40.2051911,2018,487,1,0,1,0,0,0,0,0
Errigoiti,48079,10,2017,0,0.0,19.0,3.0,11.0,2.0,0.0,0.0,0.0,C063,Muxika,0.0,86.1,0.155,0.121,0.1926468469999999,11.0,7.0,24.0,1.2,6.8,12.57192901,15.3,30.1,22.1,9.9,11.8565316,74.84323648,40.21378606,2017,502,1,0,1,0,0,0,0,0
Errigoiti,48079,10,2018,0,0.0,19.0,3.0,11.0,2.0,0.0,0.0,0.0,C063,Muxika,0.0,84.1,0.8759999999999999,0.181,0.1896905519999999,13.0,10.0,180.5,4.4,40.3,12.55966279,14.0,29.6,20.0,9.0,11.86601983,74.44266135,40.14592919,2018,487,1,0,1,0,0,0,0,0
Errigoiti,48079,11,2017,0,0.0,19.0,3.0,11.0,2.0,0.0,0.0,0.0,C063,Muxika,5.0,85.8,0.8009999999999999,0.2269999999999999,0.187709185,17.0,16.0,178.8,3.4,38.5,12.5343119,9.6,23.8,15.9,4.8,11.33555932,74.39639024,40.13974379,2017,502,1,0,1,0,0,0,0,0
Errigoiti,48079,11,2018,0,0.0,19.0,3.0,11.0,2.0,0.0,0.0,0.0,C063,Muxika,0.0,78.9,0.568,0.213,0.181612011,20.0,14.0,87.6,2.2,27.7,12.51888146,11.7,23.3,17.3,6.6,10.8635846,74.42546432,40.138033,2018,487,1,0,1,0,0,0,0,0
Errigoiti,48079,12,2017,0,0.0,19.0,3.0,11.0,2.0,0.0,0.0,0.0,C063,Muxika,4.0,87.1,1.484,0.47,0.1984199019999999,24.0,23.0,314.2,2.3,45.7,12.52290515,8.1,20.0,12.7,4.1,10.66664863,74.02740973,39.99744849,2017,502,1,0,1,0,0,0,0,0
Errigoiti,48079,12,2018,0,0.0,19.0,3.0,11.0,2.0,0.0,0.0,0.0,C063,Muxika,3.0,83.0,0.5579999999999999,0.201,0.18367081,13.0,8.0,59.3,1.6,22.2,12.55537433,9.9,19.6,15.4,4.6,10.85863612,75.33653353,40.17044691,2018,487,1,0,1,0,0,0,0,0
Etxebarri,48029,1,2018,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,C0B1,Abusu (La Peña),0.0,84.8,3.137,1.226,0.231673216,24.0,20.0,251.0,3.8,42.7,12.50042931,9.0,18.7,12.5,5.8,10.78521353,75.81834887,40.04087843,2018,11304,1,0,1,0,1,0,0,0
Etxebarri,48029,2,2017,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,C0B1,Abusu (La Peña),0.0,72.5,1.52,0.514,0.251924188,14.0,8.0,76.9,2.3,14.9,12.53585464,10.7,19.2,15.5,6.5,10.0223985,74.62407316,40.10952558,2017,11176,1,0,1,0,1,0,0,0
Etxebarri,48029,4,2017,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,C0B1,Abusu (La Peña),0.0,72.3,0.858,0.3379999999999999,0.2058059039999999,10.0,8.0,76.6,2.2,19.2,12.51228934,12.2,27.6,17.7,6.9,10.53743971,74.83427687,40.14483264,2017,11176,1,0,1,0,1,0,0,0
Etxebarri,48029,7,2018,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,C0B1,Abusu (La Peña),0.0,85.7,1.516,0.231,0.1745177769999999,16.0,9.0,53.9,7.7,17.1,12.50131608,20.8,31.2,25.1,17.1,11.63847385,75.31249357,40.41838541,2018,11304,1,0,1,0,1,0,0,0
Etxebarri,48029,11,2017,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,C0B1,Abusu (La Peña),0.0,83.6,1.761,0.422,0.2116256,17.0,15.0,250.8,4.1,63.6,12.55176781,10.0,21.8,14.6,6.4,11.34242925,73.85941662,40.15772361,2017,11176,1,0,1,0,1,0,0,0
Etxebarri,48029,12,2017,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,C0B1,Abusu (La Peña),1.0,86.2,2.622,1.05,0.187716372,24.0,20.0,273.5,4.2,34.6,12.49947494,8.2,18.7,11.8,5.1,10.79413088,75.34123802,40.01762941,2017,11176,1,0,1,0,1,0,0,0
Etxebarri,48029,12,2018,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,C0B1,Abusu (La Peña),0.0,81.5,0.8109999999999999,0.295,0.183530848,10.0,6.0,31.0,2.2,11.0,12.60459435,10.1,18.7,14.4,6.3,11.30955854,76.80488237,40.09531557,2018,11304,1,0,1,0,1,0,0,0
Etxebarria,48030,2,2017,0,0.0,23.0,8.0,0.0,1.0,0.0,0.0,0.0,C0BD,Iruzubieta,1.0,80.4,0.655,0.248,0.194193737,13.0,11.0,131.8,2.2,24.7,12.56907524,9.1,20.0,15.3,3.8,10.96465238,75.22869161,40.12415045,2017,748,3,0,1,0,0,0,0,0
Etxebarria,48030,2,2018,0,0.0,23.0,8.0,0.0,1.0,0.0,0.0,0.0,C0BD,Iruzubieta,10.0,87.1,0.904,0.445,0.198374253,21.0,20.0,331.5,1.6,49.6,12.47144897,5.3,20.6,9.2,1.9,11.07995678,76.59998278,40.18858427,2018,772,3,0,1,0,0,0,0,0
Etxebarria,48030,3,2017,0,0.0,23.0,8.0,0.0,1.0,0.0,0.0,0.0,C0BD,Iruzubieta,0.0,79.8,0.81,0.25,0.186151537,14.0,12.0,142.4,3.0,33.7,12.57853846,10.6,26.6,16.5,5.4,10.97211001,74.51901413,40.15769282,2017,748,3,0,1,0,0,0,0,0
Etxebarria,48030,3,2018,0,0.0,23.0,8.0,0.0,1.0,0.0,0.0,0.0,C0BD,Iruzubieta,2.0,74.0,0.637,0.314,0.204122743,25.0,21.0,195.3,2.3,25.3,12.44099893,9.4,18.9,14.3,4.4,10.24272558,71.07653671,39.99881834,2018,772,3,0,1,0,0,0,0,0
Etxebarria,48030,4,2017,0,0.0,23.0,8.0,0.0,1.0,0.0,0.0,0.0,C0BD,Iruzubieta,0.0,76.5,0.414,0.187,0.182549075,8.0,8.0,75.1,1.3,20.1,12.58391024,11.2,27.5,17.3,4.9,10.92415361,76.57659196,40.09229783,2017,748,3,0,1,0,0,0,0,0
Etxebarria,48030,5,2018,0,0.0,23.0,8.0,0.0,1.0,0.0,0.0,0.0,C0BD,Iruzubieta,0.0,84.1,0.482,0.209,0.170342312,17.0,14.0,87.1,2.9,23.4,12.5710189,13.6,25.4,18.7,8.8,11.68911946,74.64375218,40.19143167,2018,772,3,0,1,0,0,0,0,0
Etxebarria,48030,6,2018,0,0.0,23.0,8.0,0.0,1.0,0.0,0.0,0.0,C0BD,Iruzubieta,0.0,85.2,0.6579999999999999,0.209,0.18645927,18.0,10.0,68.5,2.4,27.5,12.56580201,17.4,30.8,22.4,12.5,11.83454417,76.19804918,40.23921234,2018,772,3,0,1,0,0,0,0,0
Etxebarria,48030,7,2018,0,0.0,23.0,8.0,0.0,1.0,0.0,0.0,0.0,C0BD,Iruzubieta,0.0,86.2,0.542,0.173,0.186949618,17.0,13.0,119.8,10.0,35.8,12.53071467,20.3,28.4,25.0,15.9,11.81691631,75.64499983,40.37189792,2018,772,3,0,1,0,0,0,0,0
Etxebarria,48030,11,2018,0,0.0,23.0,8.0,0.0,1.0,0.0,0.0,0.0,C0BD,Iruzubieta,0.0,82.7,0.514,0.222,0.1863980969999999,19.0,16.0,100.0,2.7,26.5,12.50214365,10.5,21.1,15.9,5.7,11.05369851,74.79604487,40.14851357,2018,772,3,0,1,0,0,0,0,0
Etxebarria,48030,12,2017,0,0.0,23.0,8.0,0.0,1.0,0.0,0.0,0.0,C0BD,Iruzubieta,3.0,88.8,0.958,0.395,0.201595775,22.0,21.0,384.4,3.4,53.3,12.52984191,6.9,18.8,11.5,3.4,11.08047874,74.76345624,40.1206338,2017,748,3,0,1,0,0,0,0,0
Forua,48906,1,2018,0,0.0,12.0,2.0,0.0,10.0,0.0,1.0,0.0,C002,Arteaga,0.0,83.5,1.189454565,0.312552954,0.193515836,23.0,22.0,239.3,3.3,57.6,4.5,9.8,21.0,13.8,6.2,5.0,79.2,35.0,2018,929,1,0,1,0,1,0,0,0
Forua,48906,2,2018,0,0.0,12.0,2.0,0.0,10.0,0.0,1.0,0.0,C002,Arteaga,8.0,85.3,1.124145628,0.334807998,0.213923328,20.0,20.0,241.0,1.9,29.7,6.1,6.5,20.2,10.3,3.1,5.0,52.2,33.0,2018,929,1,0,1,0,1,0,0,0
Forua,48906,3,2017,0,0.0,12.0,2.0,0.0,10.0,0.0,1.0,0.0,C002,Arteaga,0.0,73.1,1.016134658,0.336300641,0.2013997669999999,12.0,12.0,122.9,1.7,37.3,9.4,12.3,27.0,17.5,7.2,5.4,95.8,35.9,2017,938,1,0,1,0,1,0,0,0
Forua,48906,3,2018,0,0.0,12.0,2.0,0.0,10.0,0.0,1.0,0.0,C002,Arteaga,0.0,68.4,1.032669881,0.3991918439999999,0.188102561,25.0,22.0,142.4,2.0,21.7,11.2,11.1,20.6,15.2,6.4,7.6,77.0,46.1,2018,929,1,0,1,0,1,0,0,0
Forua,48906,4,2018,0,0.0,12.0,2.0,0.0,10.0,0.0,1.0,0.0,C002,Arteaga,0.0,76.3,0.914843905,0.318051538,0.194257421,15.0,12.0,116.6,2.1,26.5,14.0,13.9,30.7,18.8,9.4,5.4,59.4,31.2,2018,929,1,0,1,0,1,0,0,0
Forua,48906,5,2017,0,0.0,12.0,2.0,0.0,10.0,0.0,1.0,0.0,C002,Arteaga,0.0,73.0,0.865618167,0.352781271,0.206964464,14.0,6.0,49.5,2.8,21.2,20.5,17.0,33.5,22.7,11.9,5.2,50.8,31.5,2017,938,1,0,1,0,1,0,0,0
Forua,48906,5,2018,0,0.0,12.0,2.0,0.0,10.0,0.0,1.0,0.0,C002,Arteaga,0.0,82.3,0.933155407,0.341265387,0.205881602,14.0,8.0,67.0,3.6,17.5,16.3,14.6,25.3,18.9,10.3,4.9,46.4,28.2,2018,929,1,0,1,0,1,0,0,0
Forua,48906,7,2018,0,0.0,12.0,2.0,0.0,10.0,0.0,1.0,0.0,C002,Arteaga,0.0,84.4,0.908045988,0.370220127,0.1910292019999999,15.0,11.0,71.0,5.2,19.3,18.2,21.4,30.2,25.8,17.5,4.1,36.4,26.3,2018,929,1,0,1,0,1,0,0,0
Forua,48906,8,2018,0,0.0,12.0,2.0,0.0,10.0,0.0,1.0,0.0,C002,Arteaga,0.0,83.8,0.860632912,0.3513871979999999,0.201980925,10.0,9.0,76.7,10.1,25.9,18.0,20.8,35.4,25.7,16.3,4.1,76.3,28.6,2018,929,1,0,1,0,1,0,0,0
Forua,48906,9,2018,0,0.0,12.0,2.0,0.0,10.0,0.0,1.0,0.0,C002,Arteaga,0.0,84.3,0.8541858309999999,0.341976534,0.1974590789999999,10.0,6.0,20.6,0.9,5.6,15.8,19.5,34.8,25.3,14.6,3.7,38.2,27.0,2018,929,1,0,1,0,1,0,0,0
Forua,48906,12,2018,0,0.0,12.0,2.0,0.0,10.0,0.0,1.0,0.0,C002,Arteaga,0.0,82.6,1.05243311,0.318099825,0.199309337,10.0,6.0,36.5,1.2,16.5,4.4,10.7,19.5,15.6,6.2,4.2,64.8,26.7,2018,929,1,0,1,0,1,0,0,0
Fruiz,48035,1,2017,0,0.0,16.0,0.0,0.0,2.0,0.0,0.0,0.0,C057,Mungia,13.0,80.8,5.122999999999999,0.976,0.390538318,9.0,8.0,155.5,3.2,45.1,5.5,7.6,20.6,12.9,3.1,8.6,75.6,36.4,2017,546,1,0,1,0,1,0,0,1
Fruiz,48035,1,2018,0,0.0,16.0,0.0,0.0,2.0,0.0,0.0,0.0,C057,Mungia,0.0,55.7,6.436,1.516,0.267426856,25.0,20.0,264.8,3.3,39.8,4.0,10.3,21.0,14.2,6.7,7.7,77.0,40.5,2018,545,1,0,1,0,1,0,0,1
Fruiz,48035,2,2017,0,0.0,16.0,0.0,0.0,2.0,0.0,0.0,0.0,C057,Mungia,0.0,76.4,2.759,0.677,0.29105238,13.0,8.0,86.1,2.4,22.0,8.0,11.9,22.0,17.2,6.7,9.5,84.6,44.2,2017,546,1,0,1,0,1,0,0,1
Fruiz,48035,2,2018,0,0.0,16.0,0.0,0.0,2.0,0.0,0.0,0.0,C057,Mungia,6.0,46.8,4.774,1.712,0.2000700339999999,20.0,20.0,301.3,3.0,39.3,5.9,7.1,21.2,11.0,3.5,7.8,69.1,40.6,2018,545,1,0,1,0,1,0,0,1
Fruiz,48035,4,2017,0,0.0,16.0,0.0,0.0,2.0,0.0,0.0,0.0,C057,Mungia,0.0,76.4,1.068,0.509,0.222850938,9.0,8.0,59.4,1.6,15.8,17.7,13.2,29.5,18.6,7.2,7.2,88.6,36.1,2017,546,1,0,1,0,1,0,0,1
Fruiz,48035,5,2018,0,0.0,16.0,0.0,0.0,2.0,0.0,0.0,0.0,C057,Mungia,0.0,80.2,1.393,0.5720000000000001,0.222548318,14.0,11.0,76.4,3.7,18.8,15.6,14.8,24.0,18.8,10.9,6.8,64.4,32.7,2018,545,1,0,1,0,1,0,0,1
Fruiz,48035,6,2017,0,0.0,16.0,0.0,0.0,2.0,0.0,0.0,0.0,C057,Mungia,0.0,83.8,0.72,0.372,0.182120411,18.0,12.0,62.2,4.0,11.4,16.8,20.2,38.0,25.0,16.2,7.3,79.9,34.1,2017,546,1,0,1,0,1,0,0,1
Fruiz,48035,6,2018,0,0.0,16.0,0.0,0.0,2.0,0.0,0.0,0.0,C057,Mungia,0.0,83.9,3.1210000000000004,0.568,0.209594215,16.0,9.0,84.0,4.0,42.2,17.7,18.5,28.0,22.5,14.5,6.7,67.7,29.3,2018,545,1,0,1,0,1,0,0,1
Fruiz,48035,7,2018,0,0.0,16.0,0.0,0.0,2.0,0.0,0.0,0.0,C057,Mungia,0.0,85.9,1.336,0.446,0.194991181,14.0,9.0,83.9,12.4,25.1,18.4,21.6,28.7,25.3,18.0,5.8,46.8,29.7,2018,545,1,0,1,0,1,0,0,1
Fruiz,48035,9,2018,0,0.0,16.0,0.0,0.0,2.0,0.0,0.0,0.0,C057,Mungia,0.0,84.9,0.384,0.326,0.214074047,7.0,5.0,14.1,1.3,4.9,15.4,19.9,35.2,25.4,14.8,5.2,45.4,28.8,2018,545,1,0,1,0,1,0,0,1
Fruiz,48035,11,2017,0,0.0,16.0,0.0,0.0,2.0,0.0,0.0,0.0,C057,Mungia,0.0,97.9,4.262,0.799,0.256180317,17.0,15.0,200.5,3.4,37.6,5.8,11.1,24.0,16.5,6.7,6.5,57.6,32.7,2017,546,1,0,1,0,1,0,0,1
Fruiz,48035,11,2018,0,0.0,16.0,0.0,0.0,2.0,0.0,0.0,0.0,C057,Mungia,0.0,75.2,2.5610000000000004,0.625,0.21650125,17.0,14.0,107.9,3.5,30.4,5.9,13.0,23.4,17.4,8.5,7.6,61.9,37.9,2018,545,1,0,1,0,1,0,0,1
Fruiz,48035,12,2017,0,0.0,16.0,0.0,0.0,2.0,0.0,0.0,0.0,C057,Mungia,2.0,99.2,4.42,1.493,0.324342267,24.0,23.0,290.6,3.9,33.5,3.8,9.2,20.8,13.4,5.4,8.0,91.8,40.4,2017,546,1,0,1,0,1,0,0,1
Galdames,48037,1,2017,0,0.0,18.0,9.0,19.0,0.0,0.0,6.0,0.0,C061,Arboleda,9.0,77.7,0.965284832,0.3594211129999999,0.176634518,9.0,8.0,191.6,4.1,74.9,5.4,6.3,18.0,10.0,2.9,14.6,100.1,45.4,2017,812,1,0,1,0,0,0,1,0
Galdames,48037,12,2017,0,0.0,18.0,9.0,19.0,0.0,0.0,6.0,0.0,C061,Arboleda,1.0,89.0,1.101334325,0.3113801989999999,0.199934941,23.0,20.0,254.6,3.0,32.9,3.8,8.3,18.8,11.4,5.1,18.0,142.9,59.4,2017,812,1,0,1,0,0,0,1,0
Galdames,48037,12,2018,0,0.0,18.0,9.0,19.0,0.0,0.0,6.0,0.0,C061,Arboleda,0.0,74.6,0.891840753,0.309637869,0.1816290519999999,7.0,6.0,23.2,1.7,7.5,12.4078431,11.5,19.7,14.7,8.5,19.9,118.1,57.8,2018,829,1,0,1,0,0,0,1,0
Gamiz-Fika,48038,1,2017,0,0.0,47.0,0.0,27.0,1.0,0.0,0.0,0.0,C003,Derio,14.0,76.8,0.993722908,0.334387871,0.193344782,12.0,9.0,222.4,2.6,75.5,5.6,6.3,19.6,11.7,1.9,7.1,70.9,33.3,2017,1361,3,0,1,0,1,0,0,0
Gamiz-Fika,48038,2,2017,0,0.0,47.0,0.0,27.0,1.0,0.0,0.0,0.0,C003,Derio,0.0,71.4,1.087914368,0.343581622,0.196742371,14.0,8.0,99.7,3.4,26.9,7.7,10.7,20.8,16.3,5.6,8.0,99.7,42.0,2017,1361,3,0,1,0,1,0,0,0
Gamiz-Fika,48038,2,2018,0,0.0,47.0,0.0,27.0,1.0,0.0,0.0,0.0,C003,Derio,8.0,79.3,0.961926077,0.31568741,0.191947355,20.0,20.0,319.3,2.5,49.0,12.4524317,6.4,20.7,10.2,2.8,5.8,58.7,32.8,2018,1375,3,0,1,0,1,0,0,0
Gamiz-Fika,48038,3,2017,0,0.0,47.0,0.0,27.0,1.0,0.0,0.0,0.0,C003,Derio,0.0,71.7,0.943539432,0.325315045,0.182771901,14.0,10.0,136.7,6.7,47.4,11.1,12.0,28.4,17.5,6.7,7.1,61.2,36.6,2017,1361,3,0,1,0,1,0,0,0
Gamiz-Fika,48038,3,2018,0,0.0,47.0,0.0,27.0,1.0,0.0,0.0,0.0,C003,Derio,0.0,62.7,0.926112992,0.406492279,0.172004482,24.0,19.0,132.8,2.6,19.2,12.41603126,10.9,20.2,15.1,6.5,9.9,77.0,46.3,2018,1375,3,0,1,0,1,0,0,0
Gamiz-Fika,48038,4,2018,0,0.0,47.0,0.0,27.0,1.0,0.0,0.0,0.0,C003,Derio,0.0,69.3,0.915862524,0.334447709,0.178382951,17.0,14.0,153.8,5.6,51.3,12.49778514,14.3,29.7,19.3,10.2,7.2,70.9,34.9,2018,1375,3,0,1,0,1,0,0,0
Gamiz-Fika,48038,5,2018,0,0.0,47.0,0.0,27.0,1.0,0.0,0.0,0.0,C003,Derio,0.0,79.0,0.921191743,0.3380015,0.1976237089999999,16.0,9.0,77.2,4.1,19.5,12.58931274,14.5,24.7,19.2,10.1,5.5,52.9,28.8,2018,1375,3,0,1,0,1,0,0,0
Gamiz-Fika,48038,6,2018,0,0.0,47.0,0.0,27.0,1.0,0.0,0.0,0.0,C003,Derio,0.0,80.9,0.930592867,0.37700132,0.183960345,18.0,9.0,43.4,3.5,9.0,16.8,18.5,30.8,23.5,14.1,5.6,54.0,25.5,2018,1375,3,0,1,0,1,0,0,0
Gamiz-Fika,48038,7,2018,0,0.0,47.0,0.0,27.0,1.0,0.0,0.0,0.0,C003,Derio,0.0,82.8,0.902484713,0.374706972,0.178023285,16.0,10.0,64.3,10.9,26.1,16.5,21.5,31.5,26.1,17.3,5.1,61.9,27.1,2018,1375,3,0,1,0,1,0,0,0
Gamiz-Fika,48038,8,2018,0,0.0,47.0,0.0,27.0,1.0,0.0,0.0,0.0,C003,Derio,0.0,81.7,0.856339987,0.350227312,0.191802177,11.0,10.0,44.3,2.6,9.0,18.3,21.0,38.7,26.8,16.1,5.2,54.7,27.4,2018,1375,3,0,1,0,1,0,0,0
Gamiz-Fika,48038,10,2018,0,0.0,47.0,0.0,27.0,1.0,0.0,0.0,0.0,C003,Derio,0.0,80.1,0.872285959,0.3299579689999999,0.196715584,11.0,8.0,180.8,8.6,42.1,9.2,14.7,29.8,20.5,9.9,6.2,60.1,32.6,2018,1375,3,0,1,0,1,0,0,0
Gamiz-Fika,48038,11,2018,0,0.0,47.0,0.0,27.0,1.0,0.0,0.0,0.0,C003,Derio,0.0,73.0,1.142828222,0.36584952,0.194280442,18.0,14.0,74.0,1.6,20.5,6.0,12.8,23.1,17.4,8.3,6.9,55.8,34.7,2018,1375,3,0,1,0,1,0,0,0
Gamiz-Fika,48038,12,2018,0,0.0,47.0,0.0,27.0,1.0,0.0,0.0,0.0,C003,Derio,0.0,78.0,1.097680471,0.321491047,0.202960258,11.0,6.0,35.4,1.2,10.2,4.3,10.7,20.9,15.7,6.0,5.3,64.4,29.4,2018,1375,3,0,1,0,1,0,0,0
